hostname,ip_address,status,response_time,last_tested_at,description,pendencies,failure_reason
crm-hom-app02,10.51.24.12,connected,168,2025-09-10 17:39:04,Conectividade OK via bastion,,
jenkins-devops01,10.51.24.43,connected,135,2025-09-10 17:39:04,Conectividade OK via bastion,,
som-prd-chat02,10.51.23.179,connected,181,2025-09-10 17:39:04,Conectividade OK via bastion,,
porgwpx01,10.51.21.7,connected,313,2025-09-10 17:39:04,Conectividade OK via bastion,,
som-hom-app01,10.51.24.35,connected,198,2025-09-10 17:39:04,Conectividade OK via bastion,,
som-hom-chat01,10.51.24.45,connected,145,2025-09-10 17:39:04,Conectividade OK via bastion,,
crm-tit-app01,10.51.25.136,connected,109,2025-09-10 17:39:04,Conectividade OK via bastion,,
tic-ecommerce-prd02,10.51.17.53,connected,644,2025-09-10 17:39:04,Conectividade OK via bastion,,
crm-tit-cache01,10.51.25.138,connected,93,2025-09-10 17:39:04,Conectividade OK via bastion,,
crm-tst-adm01,10.51.25.154,connected,92,2025-09-10 17:39:05,Conectividade OK via bastion,,
som-hmlv2-cache01,10.51.24.60,connected,219,2025-09-10 17:39:05,Conectividade OK via bastion,,
crm-tit-adm01,10.51.25.155,connected,91,2025-09-10 17:39:05,Conectividade OK via bastion,,
som-hmlv2-view01,10.51.24.64,connected,236,2025-09-10 17:39:05,Conectividade OK via bastion,,
mib-tst-app01,10.51.25.166,connected,92,2025-09-10 17:39:05,Conectividade OK via bastion,,
som-hmlv2-view02,10.51.24.65,connected,260,2025-09-10 17:39:05,Conectividade OK via bastion,,
b2c-jenkins03,10.51.25.170,connected,101,2025-09-10 17:39:05,Conectividade OK via bastion,,
com-tit-app01,10.51.25.142,connected,192,2025-09-10 17:39:05,Conectividade OK via bastion,,
nschdes,10.51.2.12,connected,579,2025-09-10 17:39:05,Conectividade OK via bastion,,
som-tit-chat01,10.51.25.173,connected,97,2025-09-10 17:39:05,Conectividade OK via bastion,,
som-tit-wf01,10.51.25.176,connected,94,2025-09-10 17:39:05,Conectividade OK via bastion,,
com-tit-srv01,10.51.25.145,connected,199,2025-09-10 17:39:05,Conectividade OK via bastion,,
trs-tst-app01,10.51.25.178,connected,96,2025-09-10 17:39:05,Conectividade OK via bastion,,
trs-tit-app01,10.51.25.179,connected,93,2025-09-10 17:39:05,Conectividade OK via bastion,,
jenkins01,10.51.28.19,connected,100,2025-09-10 17:39:05,Conectividade OK via bastion,,
som-hom-wf02,10.51.24.38,connected,446,2025-09-10 17:39:05,Conectividade OK via bastion,,
nagiossd,10.51.29.105,connected,154,2025-09-10 17:39:05,Conectividade OK via bastion,,
crm-tst-cache01,10.51.25.144,connected,374,2025-09-10 17:39:05,Conectividade OK via bastion,,
algarcsmprd-parc02,10.51.31.237,connected,98,2025-09-10 17:39:05,Conectividade OK via bastion,,
algarcsmhmg-batch02,10.51.31.209,connected,150,2025-09-10 17:39:05,Conectividade OK via bastion,,
com-tit-esb01,10.51.25.143,connected,387,2025-09-10 17:39:05,Conectividade OK via bastion,,
algarcsmprd-portal01,10.51.31.238,connected,95,2025-09-10 17:39:05,Conectividade OK via bastion,,
com-tst-cache01,10.51.25.158,connected,372,2025-09-10 17:39:05,Conectividade OK via bastion,,
tokentit01,10.51.31.43,connected,102,2025-09-10 17:39:05,Conectividade OK via bastion,,
KBNPL01,10.51.26.34,connected,315,2025-09-10 17:39:05,Conectividade OK via bastion,,
com-tst-esb01,10.51.25.156,connected,442,2025-09-10 17:39:05,Conectividade OK via bastion,,
nbumedia09,10.51.30.222,connected,284,2025-09-10 17:39:05,Conectividade OK via bastion,,
ossbuilder,10.51.3.39,connected,281,2025-09-10 17:39:05,Conectividade OK via bastion,,
b2c-elk01,10.51.3.11,connected,301,2025-09-10 17:39:05,Conectividade OK via bastion,,
tomcatasprd03,10.51.31.80,connected,147,2025-09-10 17:39:05,Conectividade OK via bastion,,
lxvpn01,10.51.34.142,connected,163,2025-09-10 17:39:05,Conectividade OK via bastion,,
imsvaprd02,10.51.34.77,failed,0,2025-09-10 17:39:05,Conexão recusada,Confirmar serviço SSH e porta,connection_refused
sps-hom-near01,10.51.34.15,connected,144,2025-09-10 17:39:05,Conectividade OK via bastion,,
nbumedia03,10.51.30.205,connected,359,2025-09-10 17:39:05,Conectividade OK via bastion,,
sps-hom-ws02,10.51.34.17,connected,127,2025-09-10 17:39:05,Conectividade OK via bastion,,
sps-prd-near01,10.51.34.46,connected,112,2025-09-10 17:39:05,Conectividade OK via bastion,,
sps-hom-ws01,10.51.34.16,connected,160,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGCONTPRD01,10.51.41.142,connected,99,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGAPPHOM01,10.51.41.141,connected,158,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGCONTHOM01,10.51.41.143,connected,158,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGPROCHOM01,10.51.41.145,connected,100,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGAPXPRD01,10.51.41.146,connected,104,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGPROCPRD01,10.51.41.144,connected,156,2025-09-10 17:39:05,Conectividade OK via bastion,,
VM_VGGWPRD01,10.51.41.148,connected,105,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGAPXHOM01,10.51.41.147,connected,153,2025-09-10 17:39:05,Conectividade OK via bastion,,
ntf-prd-sps01,10.51.34.42,connected,314,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGNEDPRD01,10.51.41.152,connected,101,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGGWHOM01,10.51.41.149,connected,154,2025-09-10 17:39:05,Conectividade OK via bastion,,
VGHMPRD01,10.51.41.154,connected,166,2025-09-10 17:39:05,Conectividade OK via bastion,,
algmweb01,10.51.46.32,connected,100,2025-09-10 17:39:05,Conectividade OK via bastion,,
algmcache01,10.51.46.30,connected,135,2025-09-10 17:39:05,Conectividade OK via bastion,,
nbumedia08,10.51.30.88,connected,722,2025-09-10 17:39:05,Conectividade OK via bastion,,
wsomysqlhom01-new,10.51.26.43,connected,844,2025-09-10 17:39:05,Conectividade OK via bastion,,
oim-hom-app01,10.51.47.15,connected,176,2025-09-10 17:39:05,Conectividade OK via bastion,,
oid-hom-app01,10.51.47.17,connected,116,2025-09-10 17:39:05,Conectividade OK via bastion,,
oid-des-app01,10.51.47.19,connected,103,2025-09-10 17:39:05,Conectividade OK via bastion,,
oid-hom-app02,10.51.47.18,connected,119,2025-09-10 17:39:05,Conectividade OK via bastion,,
oim-hom-app02,10.51.47.16,connected,199,2025-09-10 17:39:05,Conectividade OK via bastion,,
VM_eb-hom-ws01,10.51.47.236,connected,120,2025-09-10 17:39:06,Conectividade OK via bastion,,
VM_eb-hom-app01,10.51.47.204,connected,180,2025-09-10 17:39:06,Conectividade OK via bastion,,
porthx01,10.51.41.51,connected,378,2025-09-10 17:39:06,Conectividade OK via bastion,,
rbt-appsrv-prd01,10.51.45.140,connected,339,2025-09-10 17:39:06,Conectividade OK via bastion,,
oid-prd-app03,10.51.47.78,connected,105,2025-09-10 17:39:06,Conectividade OK via bastion,,
eb-hom-ws02,10.51.47.237,connected,121,2025-09-10 17:39:06,Conectividade OK via bastion,,
oid-prd-app02,10.51.47.77,connected,122,2025-09-10 17:39:06,Conectividade OK via bastion,,
oid-prd-app04,10.51.47.79,connected,104,2025-09-10 17:39:06,Conectividade OK via bastion,,
VM_eb-hom-app02,10.51.47.205,connected,221,2025-09-10 17:39:06,Conectividade OK via bastion,,
oid-prd-app06,10.51.47.81,connected,103,2025-09-10 17:39:06,Conectividade OK via bastion,,
TNMSPX01,10.5.100.6,connected,3353,2025-09-10 17:39:06,Conectividade OK via bastion,,
pl5-eventos-prd16,172.20.5.26,failed,0,2025-09-10 17:39:06,Timeout na conexão,Verificar latência/ACL/VPN,timeout
eb-prd-ws02,10.51.48.173,connected,106,2025-09-10 17:39:06,Conectividade OK via bastion,,
oid-prd-app05,10.51.47.80,connected,151,2025-09-10 17:39:06,Conectividade OK via bastion,,
eb-prd-ws01,10.51.48.172,connected,159,2025-09-10 17:39:06,Conectividade OK via bastion,,
core-hom-app01,10.51.48.205,connected,186,2025-09-10 17:39:06,Conectividade OK via bastion,,
core-prd-app02,10.51.48.238,connected,133,2025-09-10 17:39:06,Conectividade OK via bastion,,
core-prd-app01,10.51.48.237,connected,174,2025-09-10 17:39:06,Conectividade OK via bastion,,
core-prd-app05,10.51.48.242,connected,132,2025-09-10 17:39:06,Conectividade OK via bastion,,
core-hom-app02,10.51.48.206,connected,286,2025-09-10 17:39:06,Conectividade OK via bastion,,
rdplinuxprd07,10.51.34.155,connected,1109,2025-09-10 17:39:06,Conectividade OK via bastion,,
rdplinuxprd02,10.51.34.144,connected,1203,2025-09-10 17:39:06,Conectividade OK via bastion,,
core-prd-app04,10.51.48.240,connected,379,2025-09-10 17:39:06,Conectividade OK via bastion,,
midprddav01,10.51.51.109,connected,228,2025-09-10 17:39:06,Conectividade OK via bastion,,
svn-prd-app01,10.51.50.236,connected,259,2025-09-10 17:39:06,Conectividade OK via bastion,,
integpx01,10.51.5.11,connected,361,2025-09-10 17:39:06,Conectividade OK via bastion,,
rdplinuxprd03,10.51.34.145,connected,1385,2025-09-10 17:39:06,Conectividade OK via bastion,,
bandalarga-prd01,10.51.52.226,connected,332,2025-09-10 17:39:06,Conectividade OK via bastion,,
dashpx01,10.51.5.10,connected,563,2025-09-10 17:39:06,Conectividade OK via bastion,,
iac-prd-repo01,10.51.54.53,connected,170,2025-09-10 17:39:06,Conectividade OK via bastion,,
gaio-db-prd02,10.51.130.230,failed,0,2025-09-10 17:39:06,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
iac-prd-pup01,10.51.54.54,connected,207,2025-09-10 17:39:07,Conectividade OK via bastion,,
lb-portal-hml01,10.51.52.95,connected,499,2025-09-10 17:39:07,Conectividade OK via bastion,,
iac-prd-ps01,10.51.54.56,connected,117,2025-09-10 17:39:07,Conectividade OK via bastion,,
am_hosts,10.51.54.14,connected,518,2025-09-10 17:39:07,Conectividade OK via bastion,,
iac-prd-ps02,10.51.54.57,connected,176,2025-09-10 17:39:07,Conectividade OK via bastion,,
logging_host,10.51.54.15,connected,575,2025-09-10 17:39:07,Conectividade OK via bastion,,
iac-prd-pup02,10.51.54.55,connected,389,2025-09-10 17:39:07,Conectividade OK via bastion,,
app01-portal-hml,10.51.52.93,connected,739,2025-09-10 17:39:07,Conectividade OK via bastion,,
app02-portal-hml,10.51.52.94,failed,0,2025-09-10 17:39:07,Falha na autenticação,Ajustar credenciais/chave SSH,auth_failed
cce-service-hom02,10.51.65.143,connected,240,2025-09-10 17:39:07,Conectividade OK via bastion,,
elastic-search-tit01,10.51.65.141,connected,336,2025-09-10 17:39:07,Conectividade OK via bastion,,
cce-gis-prd01,10.51.65.205,connected,186,2025-09-10 17:39:07,Conectividade OK via bastion,,
cce-gis-prd02,10.51.65.206,connected,192,2025-09-10 17:39:07,Conectividade OK via bastion,,
elastic-search-hom01,10.51.65.144,connected,330,2025-09-10 17:39:07,Conectividade OK via bastion,,
PL4-NV-MOB-9,172.25.179.244,failed,0,2025-09-10 17:39:07,Timeout na conexão,Verificar latência/ACL/VPN,timeout
PL4-NV-MOB-10,172.25.179.245,failed,0,2025-09-10 17:39:07,Timeout na conexão,Verificar latência/ACL/VPN,timeout
PL4-NV-MOB-11,172.25.179.246,failed,0,2025-09-10 17:39:07,Timeout na conexão,Verificar latência/ACL/VPN,timeout
PL4-NV-MOB-12,172.25.179.247,failed,0,2025-09-10 17:39:07,Timeout na conexão,Verificar latência/ACL/VPN,timeout
CCE-ELASTIC-SEARCH-PRD01,10.51.65.208,connected,221,2025-09-10 17:39:07,Conectividade OK via bastion,,
PL4-NV-MOB-13,172.25.179.248,failed,0,2025-09-10 17:39:07,Timeout na conexão,Verificar latência/ACL/VPN,timeout
usrv71,10.32.8.90,failed,0,2025-09-10 17:39:07,Timeout na conexão,Verificar latência/ACL/VPN,timeout
cce-service-hom01,10.51.65.142,connected,706,2025-09-10 17:39:07,Conectividade OK via bastion,,
VM_zabbix-corp,10.11.136.8,connected,5943,2025-09-10 17:39:08,Conectividade OK via bastion,,
cms02-portal-hml,10.51.52.78,connected,1777,2025-09-10 17:39:08,Conectividade OK via bastion,,
cms01-portal-hml,10.51.52.77,connected,1898,2025-09-10 17:39:08,Conectividade OK via bastion,,
elastic-search-hom02,10.51.65.145,connected,1224,2025-09-10 17:39:08,Conectividade OK via bastion,,
LB01_prd,10.51.123.77,failed,0,2025-09-10 17:39:08,Timeout na conexão,Verificar latência/ACL/VPN,timeout
VM_eb-prd-app01,10.51.48.140,failed,0,2025-09-10 17:39:09,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
core-prd-app03,10.51.48.239,failed,0,2025-09-10 17:39:09,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
core-prd-balancer01,10.51.48.241,failed,0,2025-09-10 17:39:09,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
rdplinuxprd06,10.51.34.154,connected,3939,2025-09-10 17:39:09,Conectividade OK via bastion,,
rdplinuxprd04,10.51.34.146,connected,4013,2025-09-10 17:39:09,Conectividade OK via bastion,,
rdplinuxprd05,10.51.34.153,connected,3965,2025-09-10 17:39:09,Conectividade OK via bastion,,
pl4-mediaserver-2,172.25.76.60,connected,15711,2025-09-10 17:39:09,Conectividade OK via bastion,,
pl4-db-01.planeta.net,172.25.76.152,failed,0,2025-09-10 17:39:09,Timeout na conexão,Verificar latência/ACL/VPN,timeout
pl4-db-02.planeta.net,172.25.76.153,failed,0,2025-09-10 17:39:09,Timeout na conexão,Verificar latência/ACL/VPN,timeout
gpf-hom-app01,10.51.83.141,connected,214,2025-09-10 17:39:09,Conectividade OK via bastion,,
rhsatepx01,10.51.8.34,connected,345,2025-09-10 17:39:09,Conectividade OK via bastion,,
icd-app-prd02,10.51.83.38,connected,236,2025-09-10 17:39:10,Conectividade OK via bastion,,
icd-db-prd01,10.51.83.40,connected,233,2025-09-10 17:39:10,Conectividade OK via bastion,,
elastic-lgpd-prd01,10.51.91.107,connected,191,2025-09-10 17:39:10,Conectividade OK via bastion,,
icpproxyex-prd01,10.51.75.135,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
elastic-lgpd-prd02,10.51.91.108,connected,381,2025-09-10 17:39:10,Conectividade OK via bastion,,
icpproxyex-prd02,10.51.75.136,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
bmpweb_prd01,10.51.75.138,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
bmpweb_prd02,10.51.75.139,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
icpproxy-stg02.cloudalgartelecom.com.br,10.51.76.11,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
icpproxy-stg02,10.51.76.12,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
icpworker-stg01,10.51.76.13,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
elastic-lgpd-prd03,10.51.91.109,connected,365,2025-09-10 17:39:10,Conectividade OK via bastion,,
data-lgpd-prd01,10.51.91.110,connected,256,2025-09-10 17:39:10,Conectividade OK via bastion,,
icpworker-stg02,10.51.76.14,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
data-lgpd-prd03,10.51.91.112,connected,275,2025-09-10 17:39:10,Conectividade OK via bastion,,
data-lgpd-prd02,10.51.91.111,connected,307,2025-09-10 17:39:10,Conectividade OK via bastion,,
Algar-BD,10.51.91.35,connected,206,2025-09-10 17:39:10,Conectividade OK via bastion,,
icpworker-stg03,10.51.76.15,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
Algar-sipserver,10.51.91.38,connected,224,2025-09-10 17:39:10,Conectividade OK via bastion,,
cds3,10.51.94.223,connected,141,2025-09-10 17:39:10,Conectividade OK via bastion,,
work-lgpd-prd01,10.51.91.122,connected,441,2025-09-10 17:39:10,Conectividade OK via bastion,,
zabbix-repo,10.51.91.124,connected,404,2025-09-10 17:39:10,Conectividade OK via bastion,,
icpworkerpl-stg01,10.51.76.20,failed,0,2025-09-10 17:39:10,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
haproxy1,10.51.94.207,connected,306,2025-09-10 17:39:10,Conectividade OK via bastion,,
rhua,10.51.94.220,connected,316,2025-09-10 17:39:11,Conectividade OK via bastion,,
work-lgpd-prd02,10.51.91.123,connected,501,2025-09-10 17:39:11,Conectividade OK via bastion,,
VM_eb-prd-app02,10.51.48.141,failed,0,2025-09-10 17:39:11,Timeout na conexão,Verificar latência/ACL/VPN,timeout
servproapp-prd02,10.51.94.71,connected,246,2025-09-10 17:39:11,Conectividade OK via bastion,,
servprobd-prd01,10.51.94.72,connected,249,2025-09-10 17:39:11,Conectividade OK via bastion,,
servproapp-prd01,10.51.94.70,connected,328,2025-09-10 17:39:11,Conectividade OK via bastion,,
web-ui-prd-app01,10.51.48.236,failed,0,2025-09-10 17:39:11,Timeout na conexão,Verificar latência/ACL/VPN,timeout
syslog-srv01,10.99.0.100,connected,197,2025-09-10 17:39:11,Conectividade OK via bastion,,
automacao-prod-01-fisico,10.99.0.12,connected,145,2025-09-10 17:39:11,Conectividade OK via bastion,,
smartsag-01,10.99.0.208,connected,172,2025-09-10 17:39:11,Conectividade OK via bastion,,
VM_ula_proxy_02,10.99.0.29,connected,105,2025-09-10 17:39:11,Conectividade OK via bastion,,
wso2prod,10.99.0.61,connected,95,2025-09-10 17:39:11,Conectividade OK via bastion,,
icpworkerpl-stg02,10.51.76.21,failed,0,2025-09-10 17:39:11,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
gateway-lgpd-prd01,10.51.91.113,connected,814,2025-09-10 17:39:11,Conectividade OK via bastion,,
zabbix-poller-itau-prd01,10.99.0.234,connected,210,2025-09-10 17:39:11,Conectividade OK via bastion,,
rbt-proxysrv-prd01-236_v203_v632,10.99.0.73,connected,163,2025-09-10 17:39:11,Conectividade OK via bastion,,
VM_zabbix-dbclientesv2-prd,10.99.0.88,connected,113,2025-09-10 17:39:11,Conectividade OK via bastion,,
automacao-prod-01,10.99.0.11,connected,341,2025-09-10 17:39:11,Conectividade OK via bastion,,
VM_zabbix-poller1-prod08,10.99.0.89,connected,113,2025-09-10 17:39:11,Conectividade OK via bastion,,
toolstelecom-cel-prd01_v203,10.99.0.37,connected,235,2025-09-10 17:39:11,Conectividade OK via bastion,,
icpmgmt-stg01,10.51.76.27,failed,0,2025-09-10 17:39:11,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
rbt-mediasrv-prd01-236_v203_v632,10.99.0.74,connected,217,2025-09-10 17:39:11,Conectividade OK via bastion,,
csocacti,10.99.1.102,connected,115,2025-09-10 17:39:11,Conectividade OK via bastion,,
VM_zabbix-poller1-prod05,10.99.0.86,connected,216,2025-09-10 17:39:11,Conectividade OK via bastion,,
GERCLIENTES,10.99.1.165,connected,106,2025-09-10 17:39:11,Conectividade OK via bastion,,
dmviewdb-ula,10.99.101.120,connected,85,2025-09-10 17:39:11,Conectividade OK via bastion,,
VM_dmviewedb-spo_v203,10.99.101.140,connected,84,2025-09-10 17:39:11,Conectividade OK via bastion,,
srvkeymile01,10.99.2.194,connected,78,2025-09-10 17:39:11,Conectividade OK via bastion,,
ipa-idm-prod01,10.99.2.10,connected,93,2025-09-10 17:39:11,Conectividade OK via bastion,,
terra-form-stg01,10.51.76.30,failed,0,2025-09-10 17:39:11,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
VM_dns-cel02-prd,10.99.4.2,connected,82,2025-09-10 17:39:11,Conectividade OK via bastion,,
ger-soem,10.99.3.147,connected,178,2025-09-10 17:39:11,Conectividade OK via bastion,,
